-10.0,-1.1917935066878957
-9.99,-1.1841751153353914
-9.98,-1.1767704331693734
-9.97,-1.1695740085837407
-9.96,-1.1625806175219562
-9.950000000000001,-1.1557852529819153
-9.940000000000001,-1.149183115128713
-9.930000000000001,-1.1427696019757494
-9.920000000000002,-1.13654030059757
-9.910000000000002,-1.1304909788405524
-9.900000000000002,-1.124617577500039
-9.890000000000002,-1.1189162029348032
-9.880000000000003,-1.1133831200918418
-9.870000000000003,-1.108014745916424
-9.860000000000003,-1.1028076431241085
-9.850000000000003,-1.0977585143130868
-9.840000000000003,-1.092864196396729
-9.830000000000004,-1.0881216553376085
-9.820000000000004,-1.0835279811655727
-9.810000000000004,-1.0790803832636344
-9.800000000000004,-1.0747761859065552
-9.790000000000004,-1.0706128240380253
-9.780000000000005,-1.0665878392732955
-9.770000000000005,-1.0626988761149978
-9.760000000000005,-1.0589436783707098
-9.750000000000005,-1.0553200857615852
-9.740000000000006,-1.0518260307120728
-9.730000000000006,-1.048459535311414
-9.720000000000006,-1.0452187084382154
-9.710000000000006,-1.0421017430399724
-9.700000000000006,-1.0391069135599469
-9.690000000000007,-1.0362325735043099
-9.680000000000007,-1.0334771531429154
-9.670000000000007,-1.0308391573375209
-9.660000000000007,-1.0283171634916677
-9.650000000000007,-1.0259098196168241
-9.640000000000008,-1.0236158425097548
-9.630000000000008,-1.0214340160364126
-9.620000000000008,-1.019363189517975
-9.610000000000008,-1.0174022762149406
-9.600000000000009,-1.015550251905489
-9.590000000000009,-1.013806153554572
-9.580000000000009,-1.0121690780704593
-9.57000000000001,-1.0106381811457
-9.56000000000001,-1.00921267617969
-9.55000000000001,-1.0078918332802531
-9.54000000000001,-1.0066749783418467
-9.53000000000001,-1.005561492198206
-9.52000000000001,-1.0045508098474238
-9.51000000000001,-1.0036424197476475
-9.50000000000001,-1.0028358631817487
-9.49000000000001,-1.0021307336894882
-9.480000000000011,-1.0015266765658621
-9.470000000000011,-1.0010233884244737
-9.460000000000012,-1.000620616824926
-9.450000000000012,-1.000318159963382
-9.440000000000012,-1.0001158664255874
-9.430000000000012,-1.0000136350017892
-9.420000000000012,-1.0000114145631327
-9.410000000000013,-1.0001092039992523
-9.400000000000013,-1.0003070522169168
-9.390000000000013,-1.0006050581997241
-9.380000000000013,-1.0010033711289834
-9.370000000000013,-1.001502190566057
-9.360000000000014,-1.0021017666965801
-9.350000000000014,-1.0028024006371108
-9.340000000000014,-1.0036044448049157
-9.330000000000014,-1.004508303351736
-9.320000000000014,-1.0055144326625292
-9.310000000000015,-1.0066233419203388
-9.300000000000015,-1.0078355937385979
-9.290000000000015,-1.0091518048623345
-9.280000000000015,-1.0105726469399186
-9.270000000000016,-1.0120988473671617
-9.260000000000016,-1.0137311902057584
-9.250000000000016,-1.015470517178255
-9.240000000000016,-1.0173177287419186
-9.230000000000016,-1.0192737852440943
-9.220000000000017,-1.0213397081618483
-9.210000000000017,-1.0235165814289249
-9.200000000000017,-1.0258055528532843
-9.190000000000017,-1.028207835628742
-9.180000000000017,-1.030724709944493
-9.170000000000018,-1.0333575246965923
-9.160000000000018,-1.03610769930576
-9.150000000000018,-1.0389767256461933
-9.140000000000018,-1.0419661700904097
-9.130000000000019,-1.0450776756755078
-9.120000000000019,-1.048312964396602
-9.110000000000019,-1.05167383963361
-9.10000000000002,-1.0551621887179998
-9.09000000000002,-1.0587799856465634
-9.08000000000002,-1.0625292939497963
-9.07000000000002,-1.0664122697229774
-9.06000000000002,-1.0704311648286287
-9.05000000000002,-1.0745883302796364
-9.04000000000002,-1.078886219812981
-9.03000000000002,-1.0833273936647199
-9.020000000000021,-1.0879145225576348
-9.010000000000021,-1.0926503919137682
-9.000000000000021,-1.0975379063049513
-8.990000000000022,-1.10258009415538
-8.980000000000022,-1.1077801127113134
-8.970000000000022,-1.1131412532940745
-8.960000000000022,-1.118666946853731
-8.950000000000022,-1.1243607698421136
-8.940000000000023,-1.1302264504252404
-8.930000000000023,-1.1362678750567108
-8.920000000000023,-1.1424890954352869
-8.910000000000023,-1.148894335871648
-8.900000000000023,-1.155488001091234
-8.890000000000024,-1.1622746845021983
-8.880000000000024,-1.1692591769597567
-8.870000000000024,-1.176446476060715
-8.860000000000024,-1.1838417960046455
-8.850000000000025,-1.1914505780611415
-8.840000000000025,-1.1992785016857774
-8.830000000000025,-1.2073314963309314
-8.820000000000025,-1.2156157540014394
-8.810000000000025,-1.2241377426092694
-8.800000000000026,-1.23290422018598
-8.790000000000026,-1.2419222500167766
-8.780000000000026,-1.2511992167654964
-8.770000000000026,-1.260742843665926
-8.760000000000026,-1.2705612108615192
-8.750000000000027,-1.2806627749829262
-8.740000000000027,-1.2910563900608294
-8.730000000000027,-1.301751329880491
-8.720000000000027,-1.3127573118942646
-8.710000000000027,-1.324084522819189
-8.700000000000028,-1.3357436460588203
-8.690000000000028,-1.3477458911017826
-8.680000000000028,-1.3601030250642885
-8.670000000000028,-1.3728274065602966
-8.660000000000029,-1.3859320221012037
-8.650000000000029,-1.3994305252472727
-8.640000000000029,-1.413337278755619
-8.63000000000003,-1.4276673999948304
-8.62000000000003,-1.4424368099244975
-8.61000000000003,-1.4576622859695187
-8.60000000000003,-1.473361519154411
-8.59000000000003,-1.4895531759025704
-8.58000000000003,-1.5062569649500497
-8.57000000000003,-1.5234937098736656
-8.56000000000003,-1.5412854277898782
-8.550000000000031,-1.5596554148448594
-8.540000000000031,-1.5786283391885156
-8.530000000000031,-1.5982303422072277
-8.520000000000032,-1.6184891488831268
-8.510000000000032,-1.6394341882535737
-8.500000000000032,-1.661096725065079
-8.490000000000032,-1.6835100038535502
-8.480000000000032,-1.706709406840176
-8.470000000000033,-1.7307326272126984
-8.460000000000033,-1.7556198595690393
-8.450000000000033,-1.7814140095387736
-8.440000000000033,-1.8081609248730852
-8.430000000000033,-1.8359096506119874
-8.420000000000034,-1.8647127113063044
-8.410000000000034,-1.894626423700333
-8.400000000000034,-1.925711243780115
-8.390000000000034,-1.9580321526750653
-8.380000000000035,-1.9916590865832362
-8.370000000000035,-2.0266674166920517
-8.360000000000035,-2.063138486010503
-8.350000000000035,-2.1011602111442143
-8.340000000000035,-2.140827758366816
-8.330000000000036,-2.182244304912985
-8.320000000000036,-2.2255218982940597
-8.310000000000036,-2.2707824286828164
-8.300000000000036,-2.3181587321128267
-8.290000000000036,-2.3677958454937267
-8.280000000000037,-2.419852438387473
-8.270000000000037,-2.474502451287582
-8.260000000000037,-2.531936976003581
-8.250000000000037,-2.5923664209449453
-8.240000000000038,-2.6560230129676405
-8.230000000000038,-2.7231636984380425
-8.220000000000038,-2.7940735198633115
-8.210000000000038,-2.8690695615935575
-8.200000000000038,-2.948505579719689
-8.190000000000039,-3.032777458699812
-8.180000000000039,-3.1223296722224663
-8.170000000000039,-3.2176629707511744
-8.16000000000004,-3.319343576346737
-8.15000000000004,-3.4280142411958567
-8.14000000000004,-3.5444076259685793
-8.13000000000004,-3.669362586327698
-8.12000000000004,-3.8038441328402945
-8.11000000000004,-3.9489680686651663
-8.10000000000004,-4.106031635991096
-8.09000000000004,-4.276551953343769
-8.080000000000041,-4.462314656666063
-8.070000000000041,-4.665436050668844
-8.060000000000041,-4.888443360911545
-8.050000000000042,-5.13437955055304
-8.040000000000042,-5.406941945628359
-8.030000000000042,-5.71066811402088
-8.020000000000042,-6.051188922182616
-8.010000000000042,-6.435578909915406
-8.000000000000043,-6.872850636688379
-7.990000000000043,-7.374667092482371
-7.980000000000043,-7.956393302464523
-7.970000000000043,-8.638691779022631
-7.9600000000000435,-9.45002090342577
-7.950000000000044,-10.430694497363392
-7.940000000000044,-11.639773048991815
-7.930000000000044,-13.167394066206612
-7.920000000000044,-15.158308723593484
-7.9100000000000446,-17.860628077575345
-7.900000000000045,-21.738125925632804
-7.890000000000045,-27.76961765753217
-7.880000000000045,-38.438725699528796
-7.870000000000045,-62.43100977711132
-7.860000000000046,-166.15905921413474
-7.850000000000046,251.1538349983742
-7.840000000000046,71.52472905428863
-7.830000000000046,41.702573753978946
-7.8200000000000465,29.433325226749833
-7.810000000000047,22.744095199119066
-7.800000000000047,18.533819022682476
-7.790000000000047,15.640153880787347
-7.780000000000047,13.529206409122423
-7.7700000000000475,11.921373833580256
-7.760000000000048,10.656056585240922
-7.750000000000048,9.634435115659333
-7.740000000000048,8.79236903067483
-7.730000000000048,8.086411489125855
-7.720000000000049,7.4860866695221375
-7.710000000000049,6.969385369394027
-7.700000000000049,6.520015775265792
-7.690000000000049,6.125660161153694
-7.6800000000000495,5.776832788979997
-7.67000000000005,5.466110269950912
-7.66000000000005,5.187599981043018
-7.65000000000005,4.936564843666988
-7.64000000000005,4.709153313612235
-7.6300000000000505,4.502201701051273
-7.620000000000051,4.313087181708136
-7.610000000000051,4.139616955549181
-7.600000000000051,3.9799435903603473
-7.590000000000051,3.83249960676559
-7.580000000000052,3.6959463886604156
-7.570000000000052,3.569133887920052
-7.560000000000052,3.451068553156404
