-10.0,-0.6483608274590866
-9.99,-0.6342481405408987
-9.98,-0.6203133501558987
-9.97,-0.6065503784143903
-9.96,-0.5929533643025672
-9.950000000000001,-0.5795166529190251
-9.940000000000001,-0.5662347853116522
-9.930000000000001,-0.5531024888750844
-9.920000000000002,-0.540114668271854
-9.910000000000002,-0.5272663968430669
-9.900000000000002,-0.5145529084769189
-9.890000000000002,-0.5019695899056413
-9.880000000000003,-0.48951197340355695
-9.870000000000003,-0.47717572986085305
-9.860000000000003,-0.4649566622094483
-9.850000000000003,-0.45285069917896265
-9.840000000000003,-0.4408538893623015
-9.830000000000004,-0.4289623955717531
-9.820000000000004,-0.4171724894677759
-9.810000000000004,-0.40548054644383646
-9.800000000000004,-0.3938830407517466
-9.790000000000004,-0.38237654085296024
-9.780000000000005,-0.370957704982222
-9.770000000000005,-0.3596232769108242
-9.760000000000005,-0.34837008189752644
-9.750000000000005,-0.33719502281593566
-9.740000000000006,-0.32609507644782704
-9.730000000000006,-0.31506728993252525
-9.720000000000006,-0.3041087773630532
-9.710000000000006,-0.29321671652030423
-9.700000000000006,-0.2823883457369993
-9.690000000000007,-0.271620960883664
-9.680000000000007,-0.2609119124692949
-9.670000000000007,-0.25025860284979273
-9.660000000000007,-0.23965848353761468
-9.650000000000007,-0.22910905260644887
-9.640000000000008,-0.21860785218503698
-9.630000000000008,-0.2081524660345737
-9.620000000000008,-0.19774051720438868
-9.610000000000008,-0.18736966576087644
-9.600000000000009,-0.17703760658487894
-9.590000000000009,-0.16674206723294682
-9.580000000000009,-0.1564808058581103
-9.57000000000001,-0.1462516091859803
-9.56000000000001,-0.13605229054217352
-9.55000000000001,-0.12588068792721763
-9.54000000000001,-0.11573466213523735
-9.53000000000001,-0.10561209491285932
-9.52000000000001,-0.09551088715489539
-9.51000000000001,-0.08542895713347576
-9.50000000000001,-0.07536423875740478
-9.49000000000001,-0.06531467985860283
-9.480000000000011,-0.05527824050257844
-9.470000000000011,-0.04525289131994648
-9.460000000000012,-0.035236611856070646
-9.450000000000012,-0.02522738893596178
-9.440000000000012,-0.015223215041608573
-9.430000000000012,-0.005222086698953695
-9.420000000000012,0.004777997128243416
-9.410000000000013,0.014779036640395676
-9.400000000000013,0.02478303280265584
-9.390000000000013,0.03479198894678471
-9.380000000000013,0.04480791237704613
-9.370000000000013,0.05483281598286669
-9.360000000000014,0.0648687198610178
-9.350000000000014,0.07491765295010566
-9.340000000000014,0.08498165468019081
-9.330000000000014,0.0950627766404035
-9.320000000000014,0.10516308426747406
-9.310000000000015,0.11528465855815978
-9.300000000000015,0.12542959780862023
-9.290000000000015,0.13560001938387425
-9.280000000000015,0.14579806152056138
-9.270000000000016,0.1560258851663317
-9.260000000000016,0.16628567585929885
-9.250000000000016,0.1765796456511135
-9.240000000000016,0.1869100350773491
-9.230000000000016,0.19727911517903796
-9.220000000000017,0.20768918957935578
-9.210000000000017,0.21814259661962657
-9.200000000000017,0.22864171155900787
-9.190000000000017,0.23918894884242092
-9.180000000000017,0.24978676444151088
-9.170000000000018,0.260437658273661
-9.160000000000018,0.2711441767043419
-9.150000000000018,0.2819089151383563
-9.140000000000018,0.292734520705838
-9.130000000000019,0.30362369504918735
-9.120000000000019,0.31457919721747507
-9.110000000000019,0.32560384667522013
-9.10000000000002,0.3367005264328522
-9.09000000000002,0.3478721863066049
-9.08000000000002,0.35912184631605587
-9.07000000000002,0.3704526002280354
-9.06000000000002,0.3818676192561695
-9.05000000000002,0.39337015592591296
-9.04000000000002,0.4049635481155607
-9.03000000000002,0.4166512232844094
-9.020000000000021,0.42843670289998087
-9.010000000000021,0.4403236070770124
-9.000000000000021,0.45231565944178415
-8.990000000000022,0.4644166922362791
-8.980000000000022,0.47663065167768015
-8.970000000000022,0.48896160358979424
-8.960000000000022,0.5014137393241713
-8.950000000000022,0.5139913819899614
-8.940000000000023,0.5266989930129337
-8.930000000000023,0.5395411790455781
-8.920000000000023,0.5525226992518407
-8.910000000000023,0.5656484729917998
-8.900000000000023,0.5789235879335162
-8.890000000000024,0.5923533086213703
-8.880000000000024,0.6059430855324677
-8.870000000000024,0.6196985646551668
-8.860000000000024,0.6336255976264729
-8.850000000000025,0.647730252467976
-8.840000000000025,0.6620188249632206
-8.830000000000025,0.6764978507228869
-8.820000000000025,0.6911741179879985
-8.810000000000025,0.7060546812255534
-8.800000000000026,0.721146875575565
-8.790000000000026,0.736458332213529
-8.780000000000026,0.7519969946978454
-8.770000000000026,0.7677711363777917
-8.760000000000026,0.7837893789442989
-8.750000000000027,0.8000607122131227
-8.740000000000027,0.816594515238071
-8.730000000000027,0.8334005788608664
-8.720000000000027,0.8504891298140476
-8.710000000000027,0.8678708565041917
-8.700000000000028,0.8855569366147561
-8.690000000000028,0.903559066681165
-8.680000000000028,0.9218894938055366
-8.670000000000028,0.9405610496948457
-8.660000000000029,0.9595871872245542
-8.650000000000029,0.9789820197500347
-8.640000000000029,0.9987603634107328
-8.63000000000003,1.0189377826972554
-8.62000000000003,1.039530639579787
-8.61000000000003,1.0605561465277935
-8.60000000000003,1.0820324237863643
-8.59000000000003,1.1039785613142286
-8.58000000000003,1.1264146858331239
-8.57000000000003,1.1493620334884151
-8.56000000000003,1.1728430286775071
-8.550000000000031,1.1968813696665557
-8.540000000000031,1.2215021216883297
-8.530000000000031,1.246731818296073
-8.520000000000032,1.2725985718412651
-8.510000000000032,1.2991321940490328
-8.500000000000032,1.3263643277855186
